country,party_family,id,created_at,updated_at,name_short,name_english,name,name_ascii,name_nonlatin,wikipedia,foundation_date,dissolution_date,data_source,description,comment,data_json,country_id,family_id
ESP,lib,135,2024-08-15 07:29:41.826000,2024-08-15 07:29:41.828000,UCD,Union of the Democratic Centre,Unión de Centro Democrático,Union de Centro Democratico,,http://en.wikipedia.org/wiki/Union_of_the_Democratic_Centre_%28Spain%29,1977-05-03,1983-02-18,,,,{},27,6
ESP,chr,62,2024-08-15 07:29:41.696000,2024-08-15 07:29:41.697000,UCDCC,Union of Centre and Christian Democracy of Catalonia,Unió del Centre i la Democràcia Cristiana de Catalunya,Unio del Centre i la Democracia Cristiana de Catalunya,,http://es.wikipedia.org/wiki/Uni%C3%B3_del_Centre_i_de_la_Democr%C3%A0cia_Cristiana_de_Catalunya,,,,,,{},27,3
ESP,right,1407,2024-08-15 07:29:44.076000,2024-08-15 07:29:44.077000,UN,National Union,Unión Nacional,Union National,,http://en.wikipedia.org/wiki/National_Union_%28Spain%29,1977-07-01,,,,,{},27,40
ESP,com,2724,2024-08-15 07:29:46.678000,2024-08-15 07:29:46.679000,UP,United We Can,Unidas Podemos,Unidas Podemos,,https://en.wikipedia.org/wiki/Unidas_Podemos,2016-05-09,,,Electoral alliance formed on 9 May 2016.,,{},27,14
ESP,lib,551,2024-08-15 07:29:42.657000,2024-08-15 07:29:42.659000,UPyD,"Union, Progress and Democracy",Unión Progreso y Democracia,Union Progreso y Democracia,,"http://en.wikipedia.org/wiki/Union,_Progress_and_Democracy",,,,,,{},27,6
ESP,spec,443,2024-08-15 07:29:42.426000,2024-08-15 07:29:42.427000,UV,Valencian Union,Union Valenciana,Union Valenciana,,http://en.wikipedia.org/wiki/Valencian_Union,1982-08-30,,,New party formed on 30 August 1982. ,,{},27,16
ESP,right,2380,2024-08-15 07:29:45.872000,2024-08-15 07:29:45.873000,Vox,Voice,Vox,Vox,,http://en.wikipedia.org/wiki/Vox_%28Spanish_political_party%29,2013-12-16,,,,,{},27,40
ESP,none,1377,2024-08-15 07:29:44.041000,2024-08-15 07:29:44.043000,etc,others,others,others,,,,,,,,{},27,12
ESP,none,2056,2024-08-15 07:29:45.001000,2024-08-15 07:29:45.003000,no-seat,no seat,no seat,no seat,,,,,,Largest party that won no seats in an election and less than one percent vote share.,Only coded if there are no other observations for the party. Party name included in 'description' of election result.,{},27,12
ESP,none,1166,2024-08-15 07:29:43.672000,2024-08-15 07:29:43.674000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},27,12
ESP,none,2294,2024-08-15 07:29:45.626000,2024-08-15 07:29:45.627000,one-seat,one seat,one seat,one seat,,,,,,Parties that won one seat in a single election and less than one percent vote share.,,{},27,12
EST,lib,2720,2024-08-15 07:29:46.668000,2024-08-15 07:29:46.670000,E200,Estonia 200,Erakond Eesti 200,Erakond Eesti 200,,https://en.wikipedia.org/wiki/Estonia_200,2018-11-03,,vvk,New party formed on 3 November 2018.,Party formed out of a new social movement.,{},75,6
EST,lib,1516,2024-08-15 07:29:44.253000,2024-08-15 07:29:44.255000,EEE,Estonian Entrepreneur Party,Eesti Ettevõtjate Erakond,Eesti Ettevotjate Erakond,,http://et.wikipedia.org/wiki/Eesti_Ettev%C3%B5tjate_Erakond,,,,,,{},75,6
EST,eco,219,2024-08-15 07:29:41.970000,2024-08-15 07:29:41.972000,EER,Estonian Greens,Erakond Eestimaa Rohelised,Erakond Eestimaa Rohelised,,http://en.wikipedia.org/wiki/Estonian_Greens,2006-11-25,,blt,New party formed 25 November 2006 after more than 1000 new members joined party.,"Previous Estonian Greens had less than 1000 members and did not meet the registration requirements for the 2003 election. It was absorbed into the Center Party. (see 'Who are Estonia’s Greens?' The Baltic Times,  28 March 2007)",{},75,19
EST,eco,2631,2024-08-15 07:29:46.424000,2024-08-15 07:29:46.425000,EER-91,Estonian Greens -- 1991,Eesti Rohelised – 1991,Eesti Rohelised -- 1991,,https://et.wikipedia.org/wiki/Eesti_Rohelised,1991-07-01,1998-07-01,,"New party formed in 1991.
Greens formed an electoral alliance with Independent Royalist Party (Sõltumatud Kuningriiklased) in 1995 election but won only 0.8% of the vote. Membership was below 1000 in 1998 and party did not participate in 2003 election.",,{},75,19
EST,soc,1137,2024-08-15 07:29:43.613000,2024-08-15 07:29:43.615000,EK,Estonian Centre Party,Eesti Keskerakond,Eesti Keskerakond,,http://en.wikipedia.org/wiki/Estonian_Centre_Party,1991-09-04,,buga,New party formed on 9 September 1991 and registered on 9 April 1992.,,{},75,11
EST,chr,609,2024-08-15 07:29:42.739000,2024-08-15 07:29:42.740000,EKD,Estonian Christian Democrats,Eesti Kristlikud Demokraadid,Eesti Kristlikud Demokraadid,,http://en.wikipedia.org/wiki/Party_of_Estonian_Christian_Democrats,1998-07-01,,,New party formed in 1998.,,{},75,3
EST,lib,486,2024-08-15 07:29:42.533000,2024-08-15 07:29:42.534000,EKK,Estonian Coalition Party,Eesti Koonderakond,Eesti Koonderakond,,http://en.wikipedia.org/wiki/Estonian_Coalition_Party,1991-12-09,2002-07-01,buga,,,"{""cmp"": 83719}",75,6
EST,right,1064,2024-08-15 07:29:43.507000,2024-08-15 07:29:43.508000,EKo,Estonian Citizens,Eesti Kodanik,Eesti Kodanik,,"http://en.wikipedia.org/wiki/Estonian_parliamentary_election,_1992",,,,,,{},75,40
EST,eco,2721,2024-08-15 07:29:46.671000,2024-08-15 07:29:46.673000,ELE,Richness of Life,Elurikkuse Erakond,Elurikkuse Erakond,,https://en.wikipedia.org/wiki/Richness_of_Life,2018-09-02,,vvk,New party formed on 2 September 2018 and registred on 21 November 2018.,,"{""date_registration"": ""2018-11-21""}",75,19
EST,agr,2403,2024-08-15 07:29:45.934000,2024-08-15 07:29:45.936000,EM,Estonian Country Union,Eesti Maaliit,Eesti Maaliit,,https://et.wikipedia.org/wiki/Eesti_Maaliit,1991-03-03,2000-06-10,erakonnad,"New party formed on 3 March 1991.
EM joins People's Union of Estonia (ER) on 10. June 2000.",inclusion rule: two times a member of an electoral alliance winning seats,{},75,2
EST,agr,1257,2024-08-15 07:29:43.822000,2024-08-15 07:29:43.823000,EMK,Estonian Rural Centre Party,Eesti Maa-Keskerakond,Eesti Maa-Keskerakond,,http://et.wikipedia.org/wiki/Sotsiaaldemokraatlik_Erakond#Eesti_Maa-Keskerakond_.28EMKE.29,1990-04-07,,,,,{},75,2
EST,spec,1792,2024-08-15 07:29:44.660000,2024-08-15 07:29:44.662000,EPL,Estonian Pensioners' Union,Eesti Pensionaride Liit,Eesti Pensionaride Liit,,,,,,,,{},75,16
EST,agr,2402,2024-08-15 07:29:45.931000,2024-08-15 07:29:45.933000,EPPE,Estonian Party of Pensioners and Families,Eesti Pensionäride ja Perede Erakond,Eesti Pensionaride ja Perede Erakond,,https://et.wikipedia.org/wiki/Eesti_Pension%C3%A4ride_ja_Perede_Erakond,1991-12-07,2000-06-10,erakonnad,"New party formed on 7 December 1991.
EM joins People's Union of Estonia (ER) on 10. June 2000.",,{},75,2
EST,con,428,2024-08-15 07:29:42.385000,2024-08-15 07:29:42.387000,ERP,Res Publica Party,Erakond Res Publica,Erakond Res Publica,,http://en.wikipedia.org/wiki/Res_Publica_Party,2001-12-08,2006-06-04,,New party formed on 8 December 2001.,,{},75,26
EST,con,552,2024-08-15 07:29:42.661000,2024-08-15 07:29:42.663000,ERSP,Estonian National Independence Party,Eesti Rahvusliku Sõltumatuse Partei,Eesti Rahvusliku Soltumatuse Partei,,http://en.wikipedia.org/wiki/Eesti_Rahvusliku_S%C3%B5ltumatuse_Partei,,,,,,{},75,26
EST,con,417,2024-08-15 07:29:42.349000,2024-08-15 07:29:42.351000,ERa/EKR,People's Union of Estonia / Conservative People's Party,Eestimaa Rahvalliit / Eesti Konservatiivne Rahvaerakond,Eestimaa Rahvalliit / Eesti Konservatiivne Rahvaerakond,,http://en.wikipedia.org/wiki/People%27s_Union_of_Estonia,1994-09-29,,,New party formed on 29 September 1994.,,{},75,26
EST,lib,113,2024-08-15 07:29:41.788000,2024-08-15 07:29:41.789000,ERe,Estonian Reform Party,Eesti Reformierakond,Eesti Reformierakond,,http://en.wikipedia.org/wiki/Eesti_Reformierakond,1994-11-18,,,"Party formed on 18 November 1994 as a split from the Pro Patria National Coalition Party. It was founded by Siim Kallas, the president of the Estonian Bank at the time.",,{},75,6
EST,com,2416,2024-08-15 07:29:45.975000,2024-08-15 07:29:45.977000,ESDTP|EVP,Estonian [Social] Democratic Labour Party | Estonian Left Party,Eesti [Sotsiaal] Demokraatlikuks Tööparteiks | Eesti Vasakpartei,Eesti [Sotsiaal] Demokraatlikuks Tooparteiks | Eesti Vasakpartei,,https://en.wikipedia.org/wiki/Estonian_Left_Party,1990-12-19,,,electoral alliance Left Alternative (Vasakvoimalus) in 1992 election,,{},75,14
EST,lib,2267,2024-08-15 07:29:45.558000,2024-08-15 07:29:45.560000,ESE-D,Estonian Blue Party -- Democrats,Eesti Sinine Erakond – Demokraadid,Eesti Sinine Erakond -- Demokraadid,,http://en.wikipedia.org/wiki/Libertas_Estonia,1994-11-29,,buga,New party formed on 29 November 1994.,,{},75,6
EST,agr,1796,2024-08-15 07:29:44.666000,2024-08-15 07:29:44.668000,ETE,Estonian Farmers Party,Eesti Talurahva Erakond,Eesti Talurahva Erakond,,https://et.wikipedia.org/wiki/Eesti_Talurahva_Erakond,1994-11-05,,,"New party formed on 5 November 1994 and registered on 30 November (Bugajski 2002, 69).
Joined People's Party (R) in May 1998.",,{},75,2
EST,com,2892,2024-08-15 07:29:47.113000,2024-08-15 07:29:47.115000,EUV,Estonian United Left Party,Eestimaa Ühendatud Vasakpartei,Eestimaa Uehendatud Vasakpartei,,https://en.wikipedia.org/wiki/Estonian_United_Left_Party,2008-06-28,,,Party formed on 28 June 2008 as a merger of the Estonian Left Party (EUV) and the Constitution Party (K). ,Descendant of the Communist Party of Estonia but no direct emergence. It represents the Estonian Russian Minority as well.,{},75,14
EST,con,2409,2024-08-15 07:29:45.953000,2024-08-15 07:29:45.954000,EV,Free Party,Eesti Vabaerakond,Eesti Vabaerakond,,http://en.wikipedia.org/wiki/Free_Party_%28Estonia%29,2014-09-20,,,,,{},75,26
EST,con,846,2024-08-15 07:29:43.121000,2024-08-15 07:29:43.123000,I,Pro Patria Union,Isamaaliit,Isamaaliit,,http://en.wikipedia.org/wiki/Pro_Patria_Union,,,,,,{},75,26
EST,none,2031,2024-08-15 07:29:44.955000,2024-08-15 07:29:44.956000,I-DK,Independent -- Dimitri Klenski,Independent – Dimitri Klenski,Independent -- Dimitri Klenski,,http://et.wikipedia.org/wiki/Dimitri_Klenski,,,,,,{},75,12
EST,none,2029,2024-08-15 07:29:44.949000,2024-08-15 07:29:44.950000,I-IT,Independent -- Indrek Tarand,Independent – Indrek Tarand,Independent -- Indrek Tarand,,http://en.wikipedia.org/wiki/Indrek_Tarand,,,,,,{},75,12
EST,none,2030,2024-08-15 07:29:44.952000,2024-08-15 07:29:44.953000,I-MH,Independent -- Martin Helme,Independent – Martin Helme,Independent -- Martin Helme,,http://et.wikipedia.org/wiki/Martin_Helme,,,,,,{},75,12
EST,none,2738,2024-08-15 07:29:46.719000,2024-08-15 07:29:46.720000,I-RK,Independent -- Raimond Kaljulaid,Independent – Raimond Kaljulaid,Independent -- Raimond Kaljulaid,,https://en.wikipedia.org/wiki/Raimond_Kaljulaid,,,,,,{},75,12
EST,none,2345,2024-08-15 07:29:45.771000,2024-08-15 07:29:45.773000,I-SM,Independent -- Silver Meikar,Independent – Silver Meikar,Independent -- Silver Meikar,,http://en.wikipedia.org/wiki/Silver_Meikar,,,"bns, vvk",,,{},75,12
EST,none,2344,2024-08-15 07:29:45.768000,2024-08-15 07:29:45.770000,I-TT,Independent -- Tanel Talve,Independent – Tanel Talve,Independent -- Tanel Talve,,http://et.wikipedia.org/wiki/Tanel_Talve,,,vvk,,,{},75,12
EST,con,1597,2024-08-15 07:29:44.391000,2024-08-15 07:29:44.393000,IRL,Pro Patria and Res Publica Union,Erakond Isamaa ja Res Publica Liit,Erakond Isamaa ja Res Publica Liit,,http://en.wikipedia.org/wiki/Union_of_Pro_Patria_and_Res_Publica,2006-06-04,,,Party formed on 4 June 2006 as a merger of Pro Patria Union (I) and the Res Publica Party (ERP).,New party because ERP and I have similar vote share in last election (EP election 2004).,{},75,26
EST,soc,1590,2024-08-15 07:29:44.373000,2024-08-15 07:29:44.374000,K-EUR,Constitution Party -- Estonian United People's Party,Konstitutsioonierakond – Eestimaa Ühendatud Rahvapartei,Konstitutsioonierakond -- Eestimaa Uehendatud Rahvapartei,,http://en.wikipedia.org/wiki/Constitution_Party_(Estonia),1994-10-08,,,New party formed on 8 October 1994 and registered on 8 December.,,{},75,11
EST,con,2893,2024-08-15 07:29:47.116000,2024-08-15 07:29:47.118000,P,the Right,Parempoolsed,Parempoolsed,Parempoolsed,https://en.wikipedia.org/wiki/Parempoolsed,2022-08-18,,,Party formed on 18 August 2022 as a split of Isamaa Party (IRL) .,"Party defines itself as ""right wing"" only due to its fiscal politics and further expresses ""western values"". Thus, possible party families right-wing, conservative or neoliberalism.",{},75,26
EST,agr,1553,2024-08-15 07:29:44.316000,2024-08-15 07:29:44.318000,PK,Union of Farmers,Põllumeeste Kogu,Pollumeeste Kogu,,http://et.wikipedia.org/wiki/Vabaduspartei_%E2%80%93_P%C3%B5llumeeste_Kogu,,,,,,{},75,2
EST,soc,450,2024-08-15 07:29:42.441000,2024-08-15 07:29:42.443000,R,Popular Front,Rahvarinne,Rahvarinne,,http://en.wikipedia.org/wiki/Popular_Front_of_Estonia,,,,,,{},75,11
EST,con,243,2024-08-15 07:29:42.011000,2024-08-15 07:29:42.013000,RKI,"National Coalition Party ""Pro Patria""","Rahvuslik Koonderakond ""Isamaa""","Rahvuslik Koonderakond ""Isamaa""",,http://en.wikipedia.org/wiki/Homeland_National_Coalition_Party,1992-11-21,1995-12-02,,New party formed in 21 November 1992.,,{},75,26
EST,soc,1448,2024-08-15 07:29:44.151000,2024-08-15 07:29:44.153000,SDE|M,Social Democratic Party | Moderates,Sotsiaaldemokraatlik Erakond | Mõõdukad,Sotsiaaldemokraatlik Erakond | Moodukad,,http://en.wikipedia.org/wiki/Social_Democratic_Party_%28Estonia%29,1990-09-08,,,Party formed on 8 September 1990 out of several social movements. ,,{},75,11
EST,spec,25,2024-08-15 07:29:41.611000,2024-08-15 07:29:41.613000,SK,Independent Royalists,Sõltumatud Kuningriiklased,Soltumatud Kuningriiklased,,http://en.wikipedia.org/wiki/Independent_Royalist_Party_of_Estonia,1989-09-27,,buga,,,{},75,16
EST,right,1794,2024-08-15 07:29:44.663000,2024-08-15 07:29:44.665000,TEE,Future Estonia | Independence,Tuleviku Eesti | Iseseisvuspartei,Tuleviku Eesti | Iseseisvuspartei,,http://en.wikipedia.org/wiki/Estonian_Independence_Party,1993-08-19,,buga,New party formed on 19 August 1993 and registered on 4 November.,,{},75,40
EST,con,2266,2024-08-15 07:29:45.555000,2024-08-15 07:29:45.556000,VEE,Russian Party in Estonia,Vene Erakond Eestis,Vene Erakond Eestis,,http://en.wikipedia.org/wiki/Russian_Party_in_Estonia,1994-07-01,,,New party formed in 1994.,,{},75,26
EST,con,1395,2024-08-15 07:29:44.064000,2024-08-15 07:29:44.065000,VKR,People's Party of Republicans and Conservatives,Vabariiklaste ja Konservatiivide Rahvaerakond,Vabariiklaste ja Konservatiivide Rahvaerakond,,http://en.wikipedia.org/wiki/People%27s_Party_of_Republicans_and_Conservatives,1994-09-01,,,,,{},75,26
EST,none,426,2024-08-15 07:29:42.378000,2024-08-15 07:29:42.380000,none,no party affiliation,no party affiliation,no party affiliation,,,,,,,,{},75,12
FIN,spec,66,2024-08-15 07:29:41.709000,2024-08-15 07:29:41.711000,AS,Aland Coalition,Åländsk Samling,Alandsk Samling,,http://en.wikipedia.org/wiki/%C3%85land_Coalition,1948-07-01,,,Electoral alliance formed for 1948 election.,,{},67,16
FIN,com,1292,2024-08-15 07:29:43.892000,2024-08-15 07:29:43.894000,DL|VAS,Democratic Union | Left Alliance,Demokraattinen Liitto – Demokratiska Förbundet | Vasemmistoliitto – Vänsterförbundet ,Demokraattinen Liitto -- Demokratiska Forbundet | Vasemmistoliitto -- Vansterforbundet ,,http://en.wikipedia.org/wiki/Finnish_People%27s_Democratic_League,,,,,,"{""cmp"": 14223}",67,14
FIN,com,229,2024-08-15 07:29:41.989000,2024-08-15 07:29:41.990000,Deva,Democratic Alternative,Demokraattinen Vaihtoehto – Demokratiskt Alternativs,Demokraattinen Vaihtoehto -- Demokratiskt Alternativs,,http://en.wikipedia.org/wiki/Demokraattinen_Vaihtoehto,1986-07-11,,"edu, rpfi",Registered on 11 July 1986. 10 MPs from the Democratic League (SKDL) formed a parliamentary group on 5 September 1986.,,{},67,14
FIN,eco,1105,2024-08-15 07:29:43.559000,2024-08-15 07:29:43.561000,Eko,Ecological Party,Ekologinen puolue – Ekologiska partiet,Ekologinen puolue -- Ekologiska partiet,,http://fi.wikipedia.org/wiki/Ekologinen_puolue,,,,,,{},67,19
FIN,con,957,2024-08-15 07:29:43.289000,2024-08-15 07:29:43.290000,IK,Patriotic People's Movement,Isänmaallinen Kansanliike – Fosterländska Folkrörelsen,Isanmaallinen Kansanliike -- Fosterlandska Folkrorelsen,,http://en.wikipedia.org/wiki/Patriotic_People%27s_Movement_(Finland),1932-06-05,,,New party formed on 5 June 1932.,,{},67,26
FIN,chr,1463,2024-08-15 07:29:44.186000,2024-08-15 07:29:44.187000,KD,Christian Democrats,Kristillisdemokraatit – Kristdemokraterna,Kristillisdemokraatit -- Kristdemokraterna,,http://en.wikipedia.org/wiki/Suomen_Kristillisdemokraatit,1958-05-06,,,,,{},67,3
FIN,agr,94,2024-08-15 07:29:41.750000,2024-08-15 07:29:41.752000,KESK,Centre Party,Keskusta,Keskusta,,http://en.wikipedia.org/wiki/Centre_Party_%28Finland%29,,,,,,{},67,2
FIN,lib,1219,2024-08-15 07:29:43.768000,2024-08-15 07:29:43.770000,KE|SLK,National Progressive Party | [Finnish] Liberal People's Party,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,Kansallinen Edistyspuolue | [Suomen] Liberaalinen Kansanpuolue,,http://en.wikipedia.org/wiki/Liberals_%28Finland%29,1918-12-08,2007-05-04,"jacobs, mchale","National Progressive Party (KE) split in 1951 with a majority forming the Finnish People's Party (SK) and a Conservative Liberal minority forming the Liberal League (VL) (Jacobs 1989, 540). The two parties merged again and formed the Liberal People's Party (LKP) on 29 December 1965 (McHale 1983, 214). ",,{},67,6
FIN,con,1118,2024-08-15 07:29:43.575000,2024-08-15 07:29:43.577000,KOK,National Coalition Party,Kansallinen Kokoomus – Samlingspartiet,Kansallinen Kokoomus -- Samlingspartiet,,http://en.wikipedia.org/wiki/Kansallinen_Kokoomus,,,,,,{},67,26
FIN,agr,2292,2024-08-15 07:29:45.619000,2024-08-15 07:29:45.621000,Ka,People's Party,Kansanpuolue,Kansanpuolue,,"http://en.wikipedia.org/wiki/People%27s_Party_%28Finland,_1932%29",1932-08-21,,,New party formed on 21 August 1932. ,,{},67,2
FIN,lib,2801,2024-08-15 07:29:46.893000,2024-08-15 07:29:46.895000,LN,Movement Now,Liike Nyt,Liike Nyt,,https://en.wikipedia.org/wiki/Movement_Now,2018-04-21,,,Party formed on 21 April 2018 by National Coalition Party (KOK) MP Harry Harkimo and registered on 14 November 2019.,,"{""date_registration"": ""2019-11-14""}",67,6
FIN,lib,1009,2024-08-15 07:29:43.390000,2024-08-15 07:29:43.392000,NSP,Young Finns,Nuorsuomalaiset – Ungfinnarna,Nuorsuomalaiset -- Ungfinnarna,,http://en.wikipedia.org/wiki/Young_Finns,,,,,,{},67,6
FIN,agr,2293,2024-08-15 07:29:45.623000,2024-08-15 07:29:45.624000,PMP,Party of Smallholders and Rural People,Pienviljelijäin ja maalaiskansan puolue,Pienviljelijain ja maalaiskansan puolue,,http://en.wikipedia.org/wiki/Small_Farmers_Party,1936-12-20,,,,,{},67,2
FIN,con,1389,2024-08-15 07:29:44.054000,2024-08-15 07:29:44.056000,POP,Constitutional People's Party,Perustuslaillinen Oikeistopuolue – Konstitutionella högerpartiet,Perustuslaillinen Oikeistopuolue -- Konstitutionella hogerpartiet,,http://en.wikipedia.org/wiki/Constitutional_Right_Party,1973-10-24,1991-10-10,"jacobs, rpfi",Splinter group from the Swedish Peoples Party (RKP-SFP) registered on 24 October 1973 and was removed from the party register on 10 October 1991.,,{},67,26
FIN,spec,2412,2024-08-15 07:29:45.962000,2024-08-15 07:29:45.964000,Pi,Pirate Party Finland,Piraattipuolue,Piraattipuolue,,http://en.wikipedia.org/wiki/Pirate_Party_of_Finland,,,,New party formed on 24 May 2008.,,"{""include"": ""first loser twice""}",67,16
FIN,lib,585,2024-08-15 07:29:42.705000,2024-08-15 07:29:42.706000,RKP-SFP,Swedish People's Party,Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland,Ruotsalainen Kansanpuolue -- Svenska Folkepartiet i Finland,,http://en.wikipedia.org/wiki/Swedish_People%27s_Party_%28Finland%29,,,,,,{},67,6
